hour, t(sec), Irradiance,PanelkW,P_TFactor,Efficiency,Vreg,Vavg (DRC),volt-var,volt-watt,DRC,VV_DRC,watt-pf,watt-var,kW_out_desired,
29, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
30, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0
30, 900.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
30, 1800.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
30, 2700.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
31, 0.00000, 0.19035, 0.19035, 1, 0.83133, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.158244
31, 900.00000, 0.37365, 0.37365, 1, 0.842241, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.314703
31, 1800.00000, 0.37365, 0.37365, 1, 0.842241, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.314703
31, 2700.00000, 0.37365, 0.37365, 1, 0.842241, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.314703
32, 0.00000, 0.37365, 0.37365, 1, 0.842241, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.314703
32, 900.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
32, 1800.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
32, 2700.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
33, 0.00000, 0.50055, 0.50055, 1, 0.849795, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.425365
33, 900.00000, 0.61335, 0.61335, 1, 0.856509, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.52534
33, 1800.00000, 0.61335, 0.61335, 1, 0.856509, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.52534
33, 2700.00000, 0.61335, 0.61335, 1, 0.856509, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.52534
34, 0.00000, 0.61335, 0.61335, 1, 0.856509, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.52534
